Truth,Time,Substream_ID,Value0,Critical
C,2629,0,C,False
B,2630,0,B,True
C,2631,0,C,False
B,2632,0,B,True
C,2633,0,C,False
A,2634,0,A,False
B,2635,0,B,True
C,2636,0,C,False
B,2637,0,B,True
C,2638,0,C,False
B,2639,0,B,True
C,2640,0,C,False
B,2641,0,B,True
C,2642,0,C,False
A,2643,0,A,False
B,2644,0,B,True
C,2645,0,C,False
B,2646,0,B,True
C,2647,0,C,False
B,2648,0,B,True
C,2649,0,C,False
B,2650,0,B,True
C,2651,0,C,False
B,2652,0,B,True
C,2653,0,C,False
B,2654,0,B,True
C,2655,0,C,False
A,2656,0,A,False
A,2657,0,A,False
A,2658,0,A,False
A,2659,0,A,False
B,2660,0,B,True
C,2661,0,C,False
B,2662,0,B,True
C,2663,0,C,False
B,2664,0,B,True
C,2665,0,C,False
B,2666,0,B,True
C,2667,0,C,False
B,2668,0,B,True
A,2669,0,A,False
A,2670,0,A,False
A,2671,0,A,False
A,2672,0,A,False
B,2673,0,B,True
C,2674,0,C,False
A,2675,0,A,False
A,2676,0,A,False
B,2677,0,B,True
A,2678,0,A,False
B,2679,0,B,True
C,2680,0,C,False
A,2681,0,A,False
A,2682,0,A,False
B,2683,0,B,True
C,2684,0,C,False
B,2685,0,B,True
C,2686,0,C,False
B,2687,0,B,True
C,2688,0,C,False
B,2689,0,B,True
C,2690,0,C,False
B,2691,0,B,True
A,2692,0,A,False
A,2693,0,A,False
A,2694,0,A,False
B,2695,0,B,True
C,2696,0,C,False
A,2697,0,A,False
B,2698,0,B,True
C,2699,0,C,False
B,2700,0,B,True
C,2701,0,C,False
A,2702,0,A,False
A,2703,0,A,False
B,2704,0,B,True
A,2705,0,A,False
B,2706,0,B,True
C,2707,0,C,False
B,2708,0,B,True
C,2709,0,C,False
B,2710,0,B,True
C,2711,0,C,False
A,2712,0,A,False
B,2713,0,B,True
C,2714,0,C,False
B,2715,0,B,True
C,2716,0,C,False
B,2717,0,B,True
A,2718,0,A,False
A,2719,0,A,False
B,2720,0,B,True
C,2721,0,C,False
B,2722,0,B,True
C,2723,0,C,False
B,2724,0,B,True
C,2725,0,C,False
B,2726,0,B,True
C,2727,0,C,False
A,2728,0,A,False
A,2729,0,A,False
B,2730,0,B,True
A,2731,0,A,False
B,2732,0,B,True
C,2733,0,C,False
A,2734,0,A,False
A,2735,0,A,False
A,2736,0,A,False
B,2737,0,B,True
C,2738,0,C,False
A,2739,0,A,False
B,2740,0,B,True
C,2741,0,C,False
B,2742,0,B,True
C,2743,0,C,False
B,2744,0,B,True
A,2745,0,A,False
B,2746,0,B,True
C,2747,0,C,False
B,2748,0,B,True
C,2749,0,C,False
A,2750,0,A,False
B,2751,0,B,True
C,2752,0,C,False
B,2753,0,B,True
C,2754,0,C,False
A,2755,0,A,False
B,2756,0,B,True
A,2757,0,A,False
A,2758,0,A,False
A,2759,0,A,False
B,2760,0,B,True
C,2761,0,C,False
B,2762,0,B,True
C,2763,0,C,False
B,2764,0,B,True
C,2765,0,C,False
B,2766,0,B,True
C,2767,0,C,False
A,2768,0,A,False
B,2769,0,B,True
C,2770,0,C,False
B,2771,0,B,True
C,2772,0,C,False
B,2773,0,B,True
C,2774,0,C,False
B,2775,0,B,True
C,2776,0,C,False
B,2777,0,B,True
C,2778,0,C,False
B,2779,0,B,True
C,2780,0,C,False
A,2781,0,A,False
A,2782,0,A,False
B,2783,0,B,True
C,2784,0,C,False
B,2785,0,B,True
C,2786,0,C,False
B,2787,0,B,True
C,2788,0,C,False
B,2789,0,B,True
C,2790,0,C,False
B,2791,0,B,True
C,2792,0,C,False
A,2793,0,A,False
B,2794,0,B,True
C,2795,0,C,False
A,2796,0,A,False
A,2797,0,A,False
A,2798,0,A,False
B,2799,0,B,True
C,2800,0,C,False
B,2801,0,B,True
C,2802,0,C,False
A,2803,0,A,False
B,2804,0,B,True
C,2805,0,C,False
B,2806,0,B,True
C,2807,0,C,False
A,2808,0,A,False
B,2809,0,B,True
C,2810,0,C,False
A,2811,0,A,False
B,2812,0,B,True
C,2813,0,C,False
B,2814,0,B,True
C,2815,0,C,False
A,2816,0,A,False
B,2817,0,B,True
C,2818,0,C,False
A,2819,0,A,False
A,2820,0,A,False
A,2821,0,A,False
B,2822,0,B,True
C,2823,0,C,False
B,2824,0,B,True
C,2825,0,C,False
A,2826,0,A,False
A,2827,0,A,False
B,2828,0,B,True
C,2829,0,C,False
B,2830,0,B,True
C,2831,0,C,False
B,2832,0,B,True
C,2833,0,C,False
B,2834,0,B,True
C,2835,0,C,False
A,2836,0,A,False
B,2837,0,B,True
C,2838,0,C,False
B,2839,0,B,True
C,2840,0,C,False
B,2841,0,B,True
C,2842,0,C,False
B,2843,0,B,True
C,2844,0,C,False
B,2845,0,B,True
A,2846,0,A,False
A,2847,0,A,False
B,2848,0,B,True
C,2849,0,C,False
A,2850,0,A,False
A,2851,0,A,False
A,2852,0,A,False
B,2853,0,B,True
A,2854,0,A,False
A,2855,0,A,False
B,2856,0,B,True
C,2857,0,C,False
B,2858,0,B,True
C,2859,0,C,False
B,2860,0,B,True
C,2861,0,C,False
B,2862,0,B,True
A,2863,0,A,False
A,2864,0,A,False
A,2865,0,A,False
B,2866,0,B,True
C,2867,0,C,False
A,2868,0,A,False
A,2869,0,A,False
A,2870,0,A,False
A,2871,0,A,False
A,2872,0,A,False
B,2873,0,B,True
C,2874,0,C,False
B,2875,0,B,True
C,2876,0,C,False
B,2877,0,B,True
C,2878,0,C,False
A,2879,0,A,False
B,2880,0,B,True
C,2881,0,C,False
B,2882,0,B,True
C,2883,0,C,False
B,2884,0,B,True
C,2885,0,C,False
B,2886,0,B,True
A,2887,0,A,False
A,2888,0,A,False
B,2889,0,B,True
C,2890,0,C,False
B,2891,0,B,True
C,2892,0,C,False
B,2893,0,B,True
A,2894,0,A,False
A,2895,0,A,False
B,2896,0,B,True
C,2897,0,C,False
A,2898,0,A,False
A,2899,0,A,False
A,2900,0,A,False
B,2901,0,B,True
C,2902,0,C,False
B,2903,0,B,True
C,2904,0,C,False
B,2905,0,B,True
C,2906,0,C,False
B,2907,0,B,True
C,2908,0,C,False
B,2909,0,B,True
C,2910,0,C,False
B,2911,0,B,True
C,2912,0,C,False
B,2913,0,B,True
C,2914,0,C,False
B,2915,0,B,True
C,2916,0,C,False
B,2917,0,B,True
C,2918,0,C,False
A,2919,0,A,False
A,2920,0,A,False
A,2921,0,A,False
A,2922,0,A,False
B,2923,0,B,True
C,2924,0,C,False
B,2925,0,B,True
C,2926,0,C,False
A,2927,0,A,False
A,2928,0,A,False
B,2929,0,B,True
C,2930,0,C,False
B,2931,0,B,True
C,2932,0,C,False
A,2933,0,A,False
A,2934,0,A,False
B,2935,0,B,True
C,2936,0,C,False
A,2937,0,A,False
B,2938,0,B,True
C,2939,0,C,False
B,2940,0,B,True
C,2941,0,C,False
B,2942,0,B,True
C,2943,0,C,False
B,2944,0,B,True
A,2945,0,A,False
A,2946,0,A,False
A,2947,0,A,False
A,2948,0,A,False
B,2949,0,B,True
A,2950,0,A,False
A,2951,0,A,False
B,2952,0,B,True
C,2953,0,C,False
B,2954,0,B,True
C,2955,0,C,False
B,2956,0,B,True
C,2957,0,C,False
A,2958,0,A,False
A,2959,0,A,False
A,2960,0,A,False
B,2961,0,B,True
C,2962,0,C,False
B,2963,0,B,True
C,2964,0,C,False
B,2965,0,B,True
C,2966,0,C,False
B,2967,0,B,True
C,2968,0,C,False
B,2969,0,B,True
C,2970,0,C,False
B,2971,0,B,True
C,2972,0,C,False
B,2973,0,B,True
C,2974,0,C,False
B,2975,0,B,True
C,2976,0,C,False
B,2977,0,B,True
A,2978,0,A,False
A,2979,0,A,False
B,2980,0,B,True
C,2981,0,C,False
B,2982,0,B,True
A,2983,0,A,False
B,2984,0,B,True
C,2985,0,C,False
B,2986,0,B,True
C,2987,0,C,False
A,2988,0,A,False
B,2989,0,B,True
C,2990,0,C,False
B,2991,0,B,True
C,2992,0,C,False
B,2993,0,B,True
C,2994,0,C,False
B,2995,0,B,True
C,2996,0,C,False
B,2997,0,B,True
C,2998,0,C,False
B,2999,0,B,True
C,3000,0,C,False
B,3001,0,B,True
C,3002,0,C,False
A,3003,0,A,False
A,3004,0,A,False
B,3005,0,B,True
C,3006,0,C,False
B,3007,0,B,True
C,3008,0,C,False
B,3009,0,B,True
A,3010,0,A,False
B,3011,0,B,True
C,3012,0,C,False
B,3013,0,B,True
C,3014,0,C,False
B,3015,0,B,True
C,3016,0,C,False
A,3017,0,A,False
A,3018,0,A,False
B,3019,0,B,True
C,3020,0,C,False
B,3021,0,B,True
C,3022,0,C,False
A,3023,0,A,False
B,3024,0,B,True
C,3025,0,C,False
B,3026,0,B,True
C,3027,0,C,False
B,3028,0,B,True
C,3029,0,C,False
A,3030,0,A,False
A,3031,0,A,False
A,3032,0,A,False
B,3033,0,B,True
C,3034,0,C,False
B,3035,0,B,True
C,3036,0,C,False
A,3037,0,A,False
A,3038,0,A,False
B,3039,0,B,True
C,3040,0,C,False
A,3041,0,A,False
A,3042,0,A,False
A,3043,0,A,False
B,3044,0,B,True
C,3045,0,C,False
B,3046,0,B,True
A,3047,0,A,False
B,3048,0,B,True
C,3049,0,C,False
A,3050,0,A,False
A,3051,0,A,False
A,3052,0,A,False
A,3053,0,A,False
A,3054,0,A,False
B,3055,0,B,True
C,3056,0,C,False
A,3057,0,A,False
B,3058,0,B,True
C,3059,0,C,False
A,3060,0,A,False
A,3061,0,A,False
B,3062,0,B,True
C,3063,0,C,False
B,3064,0,B,True
C,3065,0,C,False
A,3066,0,A,False
A,3067,0,A,False
B,3068,0,B,True
C,3069,0,C,False
B,3070,0,B,True
C,3071,0,C,False
B,3072,0,B,True
C,3073,0,C,False
B,3074,0,B,True
C,3075,0,C,False
A,3076,0,A,False
B,3077,0,B,True
A,3078,0,A,False
A,3079,0,A,False
A,3080,0,A,False
B,3081,0,B,True
C,3082,0,C,False
B,3083,0,B,True
C,3084,0,C,False
B,3085,0,B,True
C,3086,0,C,False
B,3087,0,B,True
C,3088,0,C,False
A,3089,0,A,False
B,3090,0,B,True
C,3091,0,C,False
B,3092,0,B,True
C,3093,0,C,False
B,3094,0,B,True
C,3095,0,C,False
A,3096,0,A,False
B,3097,0,B,True
C,3098,0,C,False
B,3099,0,B,True
C,3100,0,C,False
B,3101,0,B,True
C,3102,0,C,False
A,3103,0,A,False
B,3104,0,B,True
C,3105,0,C,False
A,3106,0,A,False
B,3107,0,B,True
A,3108,0,A,False
A,3109,0,A,False
B,3110,0,B,True
C,3111,0,C,False
A,3112,0,A,False
B,3113,0,B,True
C,3114,0,C,False
B,3115,0,B,True
C,3116,0,C,False
B,3117,0,B,True
C,3118,0,C,False
B,3119,0,B,True
C,3120,0,C,False
B,3121,0,B,True
C,3122,0,C,False
B,3123,0,B,True
C,3124,0,C,False
B,3125,0,B,True
C,3126,0,C,False
B,3127,0,B,True
C,3128,0,C,False
B,3129,0,B,True
C,3130,0,C,False
A,3131,0,A,False
B,3132,0,B,True
C,3133,0,C,False
B,3134,0,B,True
C,3135,0,C,False
B,3136,0,B,True
C,3137,0,C,False
A,3138,0,A,False
B,3139,0,B,True
C,3140,0,C,False
B,3141,0,B,True
C,3142,0,C,False
B,3143,0,B,True
C,3144,0,C,False
A,3145,0,A,False
A,3146,0,A,False
A,3147,0,A,False
A,3148,0,A,False
A,3149,0,A,False
B,3150,0,B,True
C,3151,0,C,False
B,3152,0,B,True
C,3153,0,C,False
B,3154,0,B,True
C,3155,0,C,False
A,3156,0,A,False
B,3157,0,B,True
C,3158,0,C,False
A,3159,0,A,False
B,3160,0,B,True
C,3161,0,C,False
B,3162,0,B,True
C,3163,0,C,False
B,3164,0,B,True
C,3165,0,C,False
B,3166,0,B,True
C,3167,0,C,False
A,3168,0,A,False
A,3169,0,A,False
A,3170,0,A,False
A,3171,0,A,False
A,3172,0,A,False
B,3173,0,B,True
C,3174,0,C,False
B,3175,0,B,True
C,3176,0,C,False
B,3177,0,B,True
C,3178,0,C,False
B,3179,0,B,True
C,3180,0,C,False
B,3181,0,B,True
C,3182,0,C,False
B,3183,0,B,True
C,3184,0,C,False
B,3185,0,B,True
C,3186,0,C,False
A,3187,0,A,False
B,3188,0,B,True
C,3189,0,C,False
A,3190,0,A,False
B,3191,0,B,True
C,3192,0,C,False
B,3193,0,B,True
C,3194,0,C,False
B,3195,0,B,True
C,3196,0,C,False
A,3197,0,A,False
A,3198,0,A,False
A,3199,0,A,False
A,3200,0,A,False
B,3201,0,B,True
C,3202,0,C,False
B,3203,0,B,True
C,3204,0,C,False
A,3205,0,A,False
B,3206,0,B,True
C,3207,0,C,False
A,3208,0,A,False
B,3209,0,B,True
C,3210,0,C,False
B,3211,0,B,True
C,3212,0,C,False
A,3213,0,A,False
B,3214,0,B,True
C,3215,0,C,False
B,3216,0,B,True
C,3217,0,C,False
B,3218,0,B,True
C,3219,0,C,False
A,3220,0,A,False
A,3221,0,A,False
A,3222,0,A,False
A,3223,0,A,False
B,3224,0,B,True
C,3225,0,C,False
B,3226,0,B,True
C,3227,0,C,False
A,3228,0,A,False
A,3229,0,A,False
B,3230,0,B,True
C,3231,0,C,False
B,3232,0,B,True
C,3233,0,C,False
B,3234,0,B,True
C,3235,0,C,False
A,3236,0,A,False
B,3237,0,B,True
C,3238,0,C,False
B,3239,0,B,True
C,3240,0,C,False
A,3241,0,A,False
A,3242,0,A,False
A,3243,0,A,False
B,3244,0,B,True
C,3245,0,C,False
A,3246,0,A,False
A,3247,0,A,False
A,3248,0,A,False
A,3249,0,A,False
A,3250,0,A,False
B,3251,0,B,True
C,3252,0,C,False
B,3253,0,B,True
C,3254,0,C,False
B,3255,0,B,True
C,3256,0,C,False
B,3257,0,B,True
C,3258,0,C,False
B,3259,0,B,True
A,3260,0,A,False
A,3261,0,A,False
B,3262,0,B,True
C,3263,0,C,False
B,3264,0,B,True
C,3265,0,C,False
B,3266,0,B,True
C,3267,0,C,False
B,3268,0,B,True
C,3269,0,C,False
A,3270,0,A,False
A,3271,0,A,False
A,3272,0,A,False
B,3273,0,B,True
C,3274,0,C,False
A,3275,0,A,False
A,3276,0,A,False
A,3277,0,A,False
B,3278,0,B,True
C,3279,0,C,False
B,3280,0,B,True
C,3281,0,C,False
B,3282,0,B,True
C,3283,0,C,False
B,3284,0,B,True
C,3285,0,C,False
B,3286,0,B,True
C,3287,0,C,False
A,3288,0,A,False
A,3289,0,A,False
A,3290,0,A,False
A,3291,0,A,False
A,3292,0,A,False
B,3293,0,B,True
C,3294,0,C,False
B,3295,0,B,True
A,3296,0,A,False
A,3297,0,A,False
A,3298,0,A,False
B,3299,0,B,True
C,3300,0,C,False
B,3301,0,B,True
C,3302,0,C,False
B,3303,0,B,True
C,3304,0,C,False
B,3305,0,B,True
C,3306,0,C,False
A,3307,0,A,False
A,3308,0,A,False
A,3309,0,A,False
A,3310,0,A,False
B,3311,0,B,True
C,3312,0,C,False
A,3313,0,A,False
B,3314,0,B,True
C,3315,0,C,False
B,3316,0,B,True
C,3317,0,C,False
B,3318,0,B,True
C,3319,0,C,False
A,3320,0,A,False
A,3321,0,A,False
A,3322,0,A,False
A,3323,0,A,False
B,3324,0,B,True
C,3325,0,C,False
A,3326,0,A,False
A,3327,0,A,False
B,3328,0,B,True
C,3329,0,C,False
B,3330,0,B,True
A,3331,0,A,False
B,3332,0,B,True
C,3333,0,C,False
B,3334,0,B,True
C,3335,0,C,False
B,3336,0,B,True
C,3337,0,C,False
B,3338,0,B,True
C,3339,0,C,False
B,3340,0,B,True
A,3341,0,A,False
B,3342,0,B,True
C,3343,0,C,False
B,3344,0,B,True
C,3345,0,C,False
B,3346,0,B,True
C,3347,0,C,False
A,3348,0,A,False
A,3349,0,A,False
A,3350,0,A,False
A,3351,0,A,False
A,3352,0,A,False
B,3353,0,B,True
C,3354,0,C,False
A,3355,0,A,False
A,3356,0,A,False
B,3357,0,B,True
C,3358,0,C,False
B,3359,0,B,True
C,3360,0,C,False
A,3361,0,A,False
B,3362,0,B,True
A,3363,0,A,False
A,3364,0,A,False
A,3365,0,A,False
A,3366,0,A,False
B,3367,0,B,True
C,3368,0,C,False
A,3369,0,A,False
A,3370,0,A,False
A,3371,0,A,False
B,3372,0,B,True
C,3373,0,C,False
B,3374,0,B,True
C,3375,0,C,False
B,3376,0,B,True
C,3377,0,C,False
B,3378,0,B,True
C,3379,0,C,False
A,3380,0,A,False
A,3381,0,A,False
B,3382,0,B,True
C,3383,0,C,False
B,3384,0,B,True
C,3385,0,C,False
B,3386,0,B,True
C,3387,0,C,False
B,3388,0,B,True
A,3389,0,A,False
B,3390,0,B,True
C,3391,0,C,False
B,3392,0,B,True
C,3393,0,C,False
B,3394,0,B,True
C,3395,0,C,False
A,3396,0,A,False
A,3397,0,A,False
B,3398,0,B,True
C,3399,0,C,False
B,3400,0,B,True
C,3401,0,C,False
A,3402,0,A,False
A,3403,0,A,False
B,3404,0,B,True
C,3405,0,C,False
B,3406,0,B,True
C,3407,0,C,False
B,3408,0,B,True
C,3409,0,C,False
B,3410,0,B,True
C,3411,0,C,False
B,3412,0,B,True
C,3413,0,C,False
B,3414,0,B,True
A,3415,0,A,False
A,3416,0,A,False
B,3417,0,B,True
C,3418,0,C,False
B,3419,0,B,True
C,3420,0,C,False
A,3421,0,A,False
B,3422,0,B,True
C,3423,0,C,False
B,3424,0,B,True
C,3425,0,C,False
B,3426,0,B,True
C,3427,0,C,False
B,3428,0,B,True
A,3429,0,A,False
B,3430,0,B,True
C,3431,0,C,False
B,3432,0,B,True
C,3433,0,C,False
B,3434,0,B,True
C,3435,0,C,False
A,3436,0,A,False
A,3437,0,A,False
B,3438,0,B,True
C,3439,0,C,False
B,3440,0,B,True
A,3441,0,A,False
B,3442,0,B,True
C,3443,0,C,False
A,3444,0,A,False
B,3445,0,B,True
C,3446,0,C,False
B,3447,0,B,True
C,3448,0,C,False
B,3449,0,B,True
C,3450,0,C,False
B,3451,0,B,True
C,3452,0,C,False
B,3453,0,B,True
C,3454,0,C,False
B,3455,0,B,True
C,3456,0,C,False
B,3457,0,B,True
C,3458,0,C,False
B,3459,0,B,True
C,3460,0,C,False
B,3461,0,B,True
C,3462,0,C,False
B,3463,0,B,True
C,3464,0,C,False
B,3465,0,B,True
A,3466,0,A,False
B,3467,0,B,True
C,3468,0,C,False
A,3469,0,A,False
A,3470,0,A,False
A,3471,0,A,False
B,3472,0,B,True
C,3473,0,C,False
B,3474,0,B,True
C,3475,0,C,False
A,3476,0,A,False
A,3477,0,A,False
A,3478,0,A,False
A,3479,0,A,False
A,3480,0,A,False
A,3481,0,A,False
A,3482,0,A,False
B,3483,0,B,True
C,3484,0,C,False
B,3485,0,B,True
C,3486,0,C,False
B,3487,0,B,True
C,3488,0,C,False
B,3489,0,B,True
C,3490,0,C,False
A,3491,0,A,False
A,3492,0,A,False
A,3493,0,A,False
B,3494,0,B,True
C,3495,0,C,False
B,3496,0,B,True
C,3497,0,C,False
B,3498,0,B,True
C,3499,0,C,False
B,3500,0,B,True
C,3501,0,C,False
B,3502,0,B,True
C,3503,0,C,False
B,3504,0,B,True
C,3505,0,C,False
A,3506,0,A,False
A,3507,0,A,False
A,3508,0,A,False
B,3509,0,B,True
C,3510,0,C,False
B,3511,0,B,True
C,3512,0,C,False
B,3513,0,B,True
C,3514,0,C,False
B,3515,0,B,True
C,3516,0,C,False
B,3517,0,B,True
C,3518,0,C,False
A,3519,0,A,False
B,3520,0,B,True
C,3521,0,C,False
A,3522,0,A,False
A,3523,0,A,False
B,3524,0,B,True
C,3525,0,C,False
B,3526,0,B,True
C,3527,0,C,False
A,3528,0,A,False
A,3529,0,A,False
B,3530,0,B,True
C,3531,0,C,False
B,3532,0,B,True
C,3533,0,C,False
B,3534,0,B,True
C,3535,0,C,False
B,3536,0,B,True
C,3537,0,C,False
B,3538,0,B,True
C,3539,0,C,False
B,3540,0,B,True
A,3541,0,A,False
A,3542,0,A,False
A,3543,0,A,False
A,3544,0,A,False
A,3545,0,A,False
A,3546,0,A,False
A,3547,0,A,False
A,3548,0,A,False
A,3549,0,A,False
B,3550,0,B,True
A,3551,0,A,False
A,3552,0,A,False
A,3553,0,A,False
A,3554,0,A,False
A,3555,0,A,False
B,3556,0,B,True
C,3557,0,C,False
B,3558,0,B,True
C,3559,0,C,False
A,3560,0,A,False
A,3561,0,A,False
A,3562,0,A,False
A,3563,0,A,False
B,3564,0,B,True
C,3565,0,C,False
B,3566,0,B,True
C,3567,0,C,False
B,3568,0,B,True
C,3569,0,C,False
A,3570,0,A,False
A,3571,0,A,False
B,3572,0,B,True
C,3573,0,C,False
B,3574,0,B,True
C,3575,0,C,False
A,3576,0,A,False
A,3577,0,A,False
A,3578,0,A,False
A,3579,0,A,False
A,3580,0,A,False
B,3581,0,B,True
C,3582,0,C,False
B,3583,0,B,True
C,3584,0,C,False
B,3585,0,B,True
C,3586,0,C,False
B,3587,0,B,True
C,3588,0,C,False
A,3589,0,A,False
A,3590,0,A,False
A,3591,0,A,False
B,3592,0,B,True
A,3593,0,A,False
A,3594,0,A,False
B,3595,0,B,True
C,3596,0,C,False
B,3597,0,B,True
C,3598,0,C,False
B,3599,0,B,True
C,3600,0,C,False
B,3601,0,B,True
A,3602,0,A,False
B,3603,0,B,True
C,3604,0,C,False
B,3605,0,B,True
C,3606,0,C,False
B,3607,0,B,True
A,3608,0,A,False
B,3609,0,B,True
C,3610,0,C,False
B,3611,0,B,True
C,3612,0,C,False
B,3613,0,B,True
C,3614,0,C,False
B,3615,0,B,True
C,3616,0,C,False
B,3617,0,B,True
C,3618,0,C,False
B,3619,0,B,True
C,3620,0,C,False
B,3621,0,B,True
C,3622,0,C,False
B,3623,0,B,True
C,3624,0,C,False
B,3625,0,B,True
A,3626,0,A,False
B,3627,0,B,True
C,3628,0,C,False
B,3629,0,B,True
C,3630,0,C,False
B,3631,0,B,True
C,3632,0,C,False
A,3633,0,A,False
A,3634,0,A,False
B,3635,0,B,True
C,3636,0,C,False
A,3637,0,A,False
B,3638,0,B,True
C,3639,0,C,False
B,3640,0,B,True
C,3641,0,C,False
B,3642,0,B,True
A,3643,0,A,False
A,3644,0,A,False
A,3645,0,A,False
B,3646,0,B,True
C,3647,0,C,False
B,3648,0,B,True
C,3649,0,C,False
B,3650,0,B,True
C,3651,0,C,False
B,3652,0,B,True
C,3653,0,C,False
B,3654,0,B,True
C,3655,0,C,False
B,3656,0,B,True
C,3657,0,C,False
B,3658,0,B,True
C,3659,0,C,False
B,3660,0,B,True
C,3661,0,C,False
B,3662,0,B,True
C,3663,0,C,False
B,3664,0,B,True
C,3665,0,C,False
B,3666,0,B,True
C,3667,0,C,False
B,3668,0,B,True
C,3669,0,C,False
B,3670,0,B,True
C,3671,0,C,False
B,3672,0,B,True
C,3673,0,C,False
B,3674,0,B,True
C,3675,0,C,False
B,3676,0,B,True
C,3677,0,C,False
B,3678,0,B,True
C,3679,0,C,False
B,3680,0,B,True
C,3681,0,C,False
B,3682,0,B,True
C,3683,0,C,False
A,3684,0,A,False
A,3685,0,A,False
B,3686,0,B,True
C,3687,0,C,False
B,3688,0,B,True
C,3689,0,C,False
B,3690,0,B,True
C,3691,0,C,False
B,3692,0,B,True
C,3693,0,C,False
B,3694,0,B,True
C,3695,0,C,False
B,3696,0,B,True
C,3697,0,C,False
B,3698,0,B,True
C,3699,0,C,False
B,3700,0,B,True
C,3701,0,C,False
A,3702,0,A,False
B,3703,0,B,True
C,3704,0,C,False
A,3705,0,A,False
B,3706,0,B,True
C,3707,0,C,False
B,3708,0,B,True
C,3709,0,C,False
B,3710,0,B,True
A,3711,0,A,False
A,3712,0,A,False
B,3713,0,B,True
A,3714,0,A,False
B,3715,0,B,True
C,3716,0,C,False
B,3717,0,B,True
A,3718,0,A,False
B,3719,0,B,True
C,3720,0,C,False
B,3721,0,B,True
C,3722,0,C,False
B,3723,0,B,True
C,3724,0,C,False
B,3725,0,B,True
A,3726,0,A,False
A,3727,0,A,False
B,3728,0,B,True
C,3729,0,C,False
B,3730,0,B,True
A,3731,0,A,False
A,3732,0,A,False
A,3733,0,A,False
A,3734,0,A,False
B,3735,0,B,True
C,3736,0,C,False
B,3737,0,B,True
C,3738,0,C,False
B,3739,0,B,True
C,3740,0,C,False
B,3741,0,B,True
C,3742,0,C,False
B,3743,0,B,True
C,3744,0,C,False
A,3745,0,A,False
B,3746,0,B,True
C,3747,0,C,False
B,3748,0,B,True
C,3749,0,C,False
B,3750,0,B,True
A,3751,0,A,False
B,3752,0,B,True
C,3753,0,C,False
B,3754,0,B,True
C,3755,0,C,False
B,3756,0,B,True
C,3757,0,C,False
A,3758,0,A,False
B,3759,0,B,True
A,3760,0,A,False
A,3761,0,A,False
A,3762,0,A,False
A,3763,0,A,False
B,3764,0,B,True
C,3765,0,C,False
B,3766,0,B,True
C,3767,0,C,False
B,3768,0,B,True
C,3769,0,C,False
B,3770,0,B,True
C,3771,0,C,False
B,3772,0,B,True
C,3773,0,C,False
A,3774,0,A,False
B,3775,0,B,True
C,3776,0,C,False
B,3777,0,B,True
C,3778,0,C,False
A,3779,0,A,False
B,3780,0,B,True
C,3781,0,C,False
B,3782,0,B,True
A,3783,0,A,False
A,3784,0,A,False
B,3785,0,B,True
C,3786,0,C,False
B,3787,0,B,True
C,3788,0,C,False
A,3789,0,A,False
B,3790,0,B,True
C,3791,0,C,False
A,3792,0,A,False
A,3793,0,A,False
A,3794,0,A,False
B,3795,0,B,True
C,3796,0,C,False
B,3797,0,B,True
C,3798,0,C,False
A,3799,0,A,False
A,3800,0,A,False
A,3801,0,A,False
A,3802,0,A,False
B,3803,0,B,True
C,3804,0,C,False
B,3805,0,B,True
C,3806,0,C,False
B,3807,0,B,True
C,3808,0,C,False
B,3809,0,B,True
C,3810,0,C,False
B,3811,0,B,True
C,3812,0,C,False
B,3813,0,B,True
C,3814,0,C,False
B,3815,0,B,True
A,3816,0,A,False
B,3817,0,B,True
C,3818,0,C,False
B,3819,0,B,True
C,3820,0,C,False
B,3821,0,B,True
A,3822,0,A,False
B,3823,0,B,True
C,3824,0,C,False
A,3825,0,A,False
A,3826,0,A,False
B,3827,0,B,True
C,3828,0,C,False
B,3829,0,B,True
C,3830,0,C,False
A,3831,0,A,False
A,3832,0,A,False
B,3833,0,B,True
C,3834,0,C,False
A,3835,0,A,False
A,3836,0,A,False
B,3837,0,B,True
C,3838,0,C,False
B,3839,0,B,True
C,3840,0,C,False
B,3841,0,B,True
A,3842,0,A,False
B,3843,0,B,True
C,3844,0,C,False
B,3845,0,B,True
C,3846,0,C,False
B,3847,0,B,True
A,3848,0,A,False
B,3849,0,B,True
C,3850,0,C,False
B,3851,0,B,True
A,3852,0,A,False
A,3853,0,A,False
A,3854,0,A,False
A,3855,0,A,False
A,3856,0,A,False
A,3857,0,A,False
A,3858,0,A,False
B,3859,0,B,True
C,3860,0,C,False
A,3861,0,A,False
A,3862,0,A,False
B,3863,0,B,True
C,3864,0,C,False
B,3865,0,B,True
C,3866,0,C,False
A,3867,0,A,False
A,3868,0,A,False
A,3869,0,A,False
B,3870,0,B,True
C,3871,0,C,False
A,3872,0,A,False
B,3873,0,B,True
A,3874,0,A,False
A,3875,0,A,False
A,3876,0,A,False
B,3877,0,B,True
C,3878,0,C,False
A,3879,0,A,False
B,3880,0,B,True
C,3881,0,C,False
A,3882,0,A,False
B,3883,0,B,True
C,3884,0,C,False
A,3885,0,A,False
A,3886,0,A,False
A,3887,0,A,False
A,3888,0,A,False
A,3889,0,A,False
B,3890,0,B,True
C,3891,0,C,False
B,3892,0,B,True
C,3893,0,C,False
A,3894,0,A,False
A,3895,0,A,False
A,3896,0,A,False
A,3897,0,A,False
B,3898,0,B,True
