Truth,Time,Substream_ID,Value0,Critical
C,2629,0,C,False
A,2630,0,A,False
C,2631,0,C,False
A,2632,0,A,False
C,2633,0,C,False
A,2634,0,A,False
C,2635,0,C,False
A,2636,0,A,False
C,2637,0,C,False
B,2638,0,B,False
E,2639,0,E,True
A,2640,0,A,False
D,2641,0,D,False
E,2642,0,E,True
C,2643,0,C,False
A,2644,0,A,False
D,2645,0,D,False
E,2646,0,E,True
C,2647,0,C,False
B,2648,0,B,False
E,2649,0,E,True
C,2650,0,C,False
A,2651,0,A,False
C,2652,0,C,False
B,2653,0,B,False
E,2654,0,E,True
C,2655,0,C,False
A,2656,0,A,False
D,2657,0,D,False
E,2658,0,E,True
C,2659,0,C,False
B,2660,0,B,False
C,2661,0,C,False
A,2662,0,A,False
D,2663,0,D,False
E,2664,0,E,True
C,2665,0,C,False
A,2666,0,A,False
D,2667,0,D,False
E,2668,0,E,True
C,2669,0,C,False
A,2670,0,A,False
D,2671,0,D,False
D,2672,0,D,False
E,2673,0,E,True
A,2674,0,A,False
D,2675,0,D,False
E,2676,0,E,True
C,2677,0,C,False
A,2678,0,A,False
C,2679,0,C,False
B,2680,0,B,False
C,2681,0,C,False
A,2682,0,A,False
C,2683,0,C,False
A,2684,0,A,False
D,2685,0,D,False
E,2686,0,E,True
A,2687,0,A,False
D,2688,0,D,False
E,2689,0,E,True
C,2690,0,C,False
A,2691,0,A,False
A,2692,0,A,False
A,2693,0,A,False
D,2694,0,D,False
E,2695,0,E,True
C,2696,0,C,False
A,2697,0,A,False
C,2698,0,C,False
A,2699,0,A,False
D,2700,0,D,False
E,2701,0,E,True
C,2702,0,C,False
A,2703,0,A,False
C,2704,0,C,False
A,2705,0,A,False
C,2706,0,C,False
B,2707,0,B,False
E,2708,0,E,True
C,2709,0,C,False
B,2710,0,B,False
E,2711,0,E,True
C,2712,0,C,False
B,2713,0,B,False
C,2714,0,C,False
A,2715,0,A,False
D,2716,0,D,False
E,2717,0,E,True
C,2718,0,C,False
A,2719,0,A,False
C,2720,0,C,False
A,2721,0,A,False
C,2722,0,C,False
A,2723,0,A,False
C,2724,0,C,False
B,2725,0,B,False
E,2726,0,E,True
A,2727,0,A,False
D,2728,0,D,False
D,2729,0,D,False
E,2730,0,E,True
C,2731,0,C,False
B,2732,0,B,False
E,2733,0,E,True
C,2734,0,C,False
A,2735,0,A,False
D,2736,0,D,False
E,2737,0,E,True
C,2738,0,C,False
A,2739,0,A,False
C,2740,0,C,False
B,2741,0,B,False
E,2742,0,E,True
A,2743,0,A,False
D,2744,0,D,False
D,2745,0,D,False
E,2746,0,E,True
C,2747,0,C,False
B,2748,0,B,False
E,2749,0,E,True
C,2750,0,C,False
A,2751,0,A,False
D,2752,0,D,False
E,2753,0,E,True
C,2754,0,C,False
A,2755,0,A,False
C,2756,0,C,False
A,2757,0,A,False
D,2758,0,D,False
D,2759,0,D,False
E,2760,0,E,True
C,2761,0,C,False
B,2762,0,B,False
E,2763,0,E,True
C,2764,0,C,False
A,2765,0,A,False
C,2766,0,C,False
A,2767,0,A,False
D,2768,0,D,False
E,2769,0,E,True
C,2770,0,C,False
B,2771,0,B,False
C,2772,0,C,False
A,2773,0,A,False
C,2774,0,C,False
B,2775,0,B,False
E,2776,0,E,True
A,2777,0,A,False
D,2778,0,D,False
E,2779,0,E,True
C,2780,0,C,False
A,2781,0,A,False
D,2782,0,D,False
E,2783,0,E,True
A,2784,0,A,False
C,2785,0,C,False
A,2786,0,A,False
C,2787,0,C,False
A,2788,0,A,False
C,2789,0,C,False
A,2790,0,A,False
C,2791,0,C,False
A,2792,0,A,False
A,2793,0,A,False
C,2794,0,C,False
B,2795,0,B,False
C,2796,0,C,False
A,2797,0,A,False
D,2798,0,D,False
E,2799,0,E,True
C,2800,0,C,False
A,2801,0,A,False
C,2802,0,C,False
A,2803,0,A,False
C,2804,0,C,False
B,2805,0,B,False
E,2806,0,E,True
A,2807,0,A,False
D,2808,0,D,False
E,2809,0,E,True
C,2810,0,C,False
A,2811,0,A,False
C,2812,0,C,False
A,2813,0,A,False
C,2814,0,C,False
A,2815,0,A,False
D,2816,0,D,False
E,2817,0,E,True
C,2818,0,C,False
A,2819,0,A,False
D,2820,0,D,False
D,2821,0,D,False
E,2822,0,E,True
C,2823,0,C,False
B,2824,0,B,False
C,2825,0,C,False
A,2826,0,A,False
D,2827,0,D,False
E,2828,0,E,True
C,2829,0,C,False
B,2830,0,B,False
E,2831,0,E,True
A,2832,0,A,False
D,2833,0,D,False
E,2834,0,E,True
C,2835,0,C,False
A,2836,0,A,False
C,2837,0,C,False
A,2838,0,A,False
C,2839,0,C,False
A,2840,0,A,False
D,2841,0,D,False
D,2842,0,D,False
E,2843,0,E,True
C,2844,0,C,False
A,2845,0,A,False
A,2846,0,A,False
A,2847,0,A,False
C,2848,0,C,False
A,2849,0,A,False
A,2850,0,A,False
D,2851,0,D,False
E,2852,0,E,True
C,2853,0,C,False
A,2854,0,A,False
D,2855,0,D,False
E,2856,0,E,True
C,2857,0,C,False
A,2858,0,A,False
D,2859,0,D,False
E,2860,0,E,True
A,2861,0,A,False
C,2862,0,C,False
A,2863,0,A,False
A,2864,0,A,False
D,2865,0,D,False
E,2866,0,E,True
C,2867,0,C,False
A,2868,0,A,False
D,2869,0,D,False
E,2870,0,E,True
C,2871,0,C,False
A,2872,0,A,False
C,2873,0,C,False
A,2874,0,A,False
D,2875,0,D,False
E,2876,0,E,True
A,2877,0,A,False
C,2878,0,C,False
A,2879,0,A,False
C,2880,0,C,False
A,2881,0,A,False
C,2882,0,C,False
B,2883,0,B,False
E,2884,0,E,True
A,2885,0,A,False
D,2886,0,D,False
D,2887,0,D,False
D,2888,0,D,False
E,2889,0,E,True
C,2890,0,C,False
B,2891,0,B,False
E,2892,0,E,True
C,2893,0,C,False
A,2894,0,A,False
D,2895,0,D,False
E,2896,0,E,True
A,2897,0,A,False
D,2898,0,D,False
E,2899,0,E,True
C,2900,0,C,False
B,2901,0,B,False
E,2902,0,E,True
C,2903,0,C,False
B,2904,0,B,False
E,2905,0,E,True
C,2906,0,C,False
A,2907,0,A,False
C,2908,0,C,False
A,2909,0,A,False
C,2910,0,C,False
A,2911,0,A,False
C,2912,0,C,False
A,2913,0,A,False
C,2914,0,C,False
A,2915,0,A,False
D,2916,0,D,False
E,2917,0,E,True
C,2918,0,C,False
A,2919,0,A,False
A,2920,0,A,False
D,2921,0,D,False
E,2922,0,E,True
C,2923,0,C,False
A,2924,0,A,False
D,2925,0,D,False
E,2926,0,E,True
C,2927,0,C,False
A,2928,0,A,False
C,2929,0,C,False
A,2930,0,A,False
C,2931,0,C,False
B,2932,0,B,False
C,2933,0,C,False
A,2934,0,A,False
C,2935,0,C,False
A,2936,0,A,False
A,2937,0,A,False
C,2938,0,C,False
B,2939,0,B,False
E,2940,0,E,True
C,2941,0,C,False
B,2942,0,B,False
E,2943,0,E,True
C,2944,0,C,False
A,2945,0,A,False
D,2946,0,D,False
D,2947,0,D,False
D,2948,0,D,False
E,2949,0,E,True
C,2950,0,C,False
A,2951,0,A,False
C,2952,0,C,False
A,2953,0,A,False
C,2954,0,C,False
B,2955,0,B,False
E,2956,0,E,True
C,2957,0,C,False
A,2958,0,A,False
D,2959,0,D,False
E,2960,0,E,True
C,2961,0,C,False
B,2962,0,B,False
E,2963,0,E,True
C,2964,0,C,False
A,2965,0,A,False
D,2966,0,D,False
E,2967,0,E,True
C,2968,0,C,False
A,2969,0,A,False
D,2970,0,D,False
E,2971,0,E,True
C,2972,0,C,False
A,2973,0,A,False
C,2974,0,C,False
A,2975,0,A,False
C,2976,0,C,False
A,2977,0,A,False
A,2978,0,A,False
D,2979,0,D,False
E,2980,0,E,True
A,2981,0,A,False
C,2982,0,C,False
A,2983,0,A,False
C,2984,0,C,False
A,2985,0,A,False
C,2986,0,C,False
A,2987,0,A,False
D,2988,0,D,False
E,2989,0,E,True
C,2990,0,C,False
B,2991,0,B,False
E,2992,0,E,True
C,2993,0,C,False
A,2994,0,A,False
C,2995,0,C,False
A,2996,0,A,False
C,2997,0,C,False
A,2998,0,A,False
C,2999,0,C,False
A,3000,0,A,False
D,3001,0,D,False
E,3002,0,E,True
C,3003,0,C,False
A,3004,0,A,False
C,3005,0,C,False
B,3006,0,B,False
E,3007,0,E,True
A,3008,0,A,False
D,3009,0,D,False
D,3010,0,D,False
E,3011,0,E,True
A,3012,0,A,False
D,3013,0,D,False
E,3014,0,E,True
C,3015,0,C,False
A,3016,0,A,False
D,3017,0,D,False
E,3018,0,E,True
A,3019,0,A,False
C,3020,0,C,False
A,3021,0,A,False
C,3022,0,C,False
A,3023,0,A,False
C,3024,0,C,False
A,3025,0,A,False
C,3026,0,C,False
A,3027,0,A,False
C,3028,0,C,False
B,3029,0,B,False
C,3030,0,C,False
A,3031,0,A,False
D,3032,0,D,False
E,3033,0,E,True
C,3034,0,C,False
A,3035,0,A,False
C,3036,0,C,False
A,3037,0,A,False
D,3038,0,D,False
E,3039,0,E,True
C,3040,0,C,False
A,3041,0,A,False
D,3042,0,D,False
D,3043,0,D,False
E,3044,0,E,True
C,3045,0,C,False
B,3046,0,B,False
C,3047,0,C,False
A,3048,0,A,False
C,3049,0,C,False
A,3050,0,A,False
D,3051,0,D,False
E,3052,0,E,True
C,3053,0,C,False
A,3054,0,A,False
C,3055,0,C,False
A,3056,0,A,False
D,3057,0,D,False
E,3058,0,E,True
C,3059,0,C,False
A,3060,0,A,False
D,3061,0,D,False
E,3062,0,E,True
C,3063,0,C,False
B,3064,0,B,False
E,3065,0,E,True
C,3066,0,C,False
A,3067,0,A,False
C,3068,0,C,False
B,3069,0,B,False
E,3070,0,E,True
C,3071,0,C,False
A,3072,0,A,False
C,3073,0,C,False
A,3074,0,A,False
C,3075,0,C,False
A,3076,0,A,False
C,3077,0,C,False
A,3078,0,A,False
D,3079,0,D,False
E,3080,0,E,True
C,3081,0,C,False
A,3082,0,A,False
C,3083,0,C,False
A,3084,0,A,False
C,3085,0,C,False
B,3086,0,B,False
E,3087,0,E,True
C,3088,0,C,False
A,3089,0,A,False
C,3090,0,C,False
A,3091,0,A,False
D,3092,0,D,False
D,3093,0,D,False
E,3094,0,E,True
C,3095,0,C,False
A,3096,0,A,False
C,3097,0,C,False
A,3098,0,A,False
C,3099,0,C,False
A,3100,0,A,False
C,3101,0,C,False
A,3102,0,A,False
D,3103,0,D,False
E,3104,0,E,True
C,3105,0,C,False
A,3106,0,A,False
C,3107,0,C,False
A,3108,0,A,False
D,3109,0,D,False
E,3110,0,E,True
C,3111,0,C,False
A,3112,0,A,False
C,3113,0,C,False
A,3114,0,A,False
C,3115,0,C,False
A,3116,0,A,False
C,3117,0,C,False
A,3118,0,A,False
C,3119,0,C,False
A,3120,0,A,False
C,3121,0,C,False
B,3122,0,B,False
E,3123,0,E,True
C,3124,0,C,False
B,3125,0,B,False
E,3126,0,E,True
C,3127,0,C,False
A,3128,0,A,False
C,3129,0,C,False
A,3130,0,A,False
D,3131,0,D,False
E,3132,0,E,True
C,3133,0,C,False
A,3134,0,A,False
C,3135,0,C,False
B,3136,0,B,False
E,3137,0,E,True
C,3138,0,C,False
B,3139,0,B,False
E,3140,0,E,True
C,3141,0,C,False
B,3142,0,B,False
E,3143,0,E,True
C,3144,0,C,False
A,3145,0,A,False
D,3146,0,D,False
D,3147,0,D,False
D,3148,0,D,False
E,3149,0,E,True
C,3150,0,C,False
A,3151,0,A,False
C,3152,0,C,False
B,3153,0,B,False
E,3154,0,E,True
C,3155,0,C,False
A,3156,0,A,False
C,3157,0,C,False
B,3158,0,B,False
C,3159,0,C,False
A,3160,0,A,False
C,3161,0,C,False
B,3162,0,B,False
C,3163,0,C,False
B,3164,0,B,False
C,3165,0,C,False
A,3166,0,A,False
C,3167,0,C,False
A,3168,0,A,False
D,3169,0,D,False
D,3170,0,D,False
D,3171,0,D,False
D,3172,0,D,False
E,3173,0,E,True
C,3174,0,C,False
A,3175,0,A,False
C,3176,0,C,False
A,3177,0,A,False
D,3178,0,D,False
E,3179,0,E,True
C,3180,0,C,False
B,3181,0,B,False
E,3182,0,E,True
C,3183,0,C,False
A,3184,0,A,False
D,3185,0,D,False
E,3186,0,E,True
C,3187,0,C,False
B,3188,0,B,False
E,3189,0,E,True
C,3190,0,C,False
B,3191,0,B,False
E,3192,0,E,True
C,3193,0,C,False
A,3194,0,A,False
D,3195,0,D,False
E,3196,0,E,True
C,3197,0,C,False
A,3198,0,A,False
D,3199,0,D,False
D,3200,0,D,False
E,3201,0,E,True
C,3202,0,C,False
A,3203,0,A,False
C,3204,0,C,False
A,3205,0,A,False
C,3206,0,C,False
A,3207,0,A,False
D,3208,0,D,False
E,3209,0,E,True
A,3210,0,A,False
C,3211,0,C,False
B,3212,0,B,False
C,3213,0,C,False
A,3214,0,A,False
C,3215,0,C,False
A,3216,0,A,False
C,3217,0,C,False
A,3218,0,A,False
C,3219,0,C,False
A,3220,0,A,False
D,3221,0,D,False
D,3222,0,D,False
E,3223,0,E,True
A,3224,0,A,False
D,3225,0,D,False
E,3226,0,E,True
C,3227,0,C,False
A,3228,0,A,False
D,3229,0,D,False
E,3230,0,E,True
C,3231,0,C,False
B,3232,0,B,False
C,3233,0,C,False
A,3234,0,A,False
C,3235,0,C,False
A,3236,0,A,False
C,3237,0,C,False
A,3238,0,A,False
C,3239,0,C,False
B,3240,0,B,False
C,3241,0,C,False
A,3242,0,A,False
A,3243,0,A,False
C,3244,0,C,False
A,3245,0,A,False
D,3246,0,D,False
D,3247,0,D,False
E,3248,0,E,True
C,3249,0,C,False
A,3250,0,A,False
C,3251,0,C,False
A,3252,0,A,False
D,3253,0,D,False
E,3254,0,E,True
C,3255,0,C,False
A,3256,0,A,False
C,3257,0,C,False
A,3258,0,A,False
D,3259,0,D,False
D,3260,0,D,False
E,3261,0,E,True
C,3262,0,C,False
B,3263,0,B,False
E,3264,0,E,True
C,3265,0,C,False
B,3266,0,B,False
E,3267,0,E,True
C,3268,0,C,False
A,3269,0,A,False
A,3270,0,A,False
A,3271,0,A,False
D,3272,0,D,False
E,3273,0,E,True
A,3274,0,A,False
D,3275,0,D,False
D,3276,0,D,False
E,3277,0,E,True
C,3278,0,C,False
A,3279,0,A,False
C,3280,0,C,False
A,3281,0,A,False
C,3282,0,C,False
B,3283,0,B,False
E,3284,0,E,True
C,3285,0,C,False
A,3286,0,A,False
D,3287,0,D,False
D,3288,0,D,False
D,3289,0,D,False
E,3290,0,E,True
C,3291,0,C,False
A,3292,0,A,False
C,3293,0,C,False
A,3294,0,A,False
D,3295,0,D,False
D,3296,0,D,False
E,3297,0,E,True
C,3298,0,C,False
B,3299,0,B,False
C,3300,0,C,False
A,3301,0,A,False
D,3302,0,D,False
E,3303,0,E,True
C,3304,0,C,False
A,3305,0,A,False
D,3306,0,D,False
D,3307,0,D,False
D,3308,0,D,False
E,3309,0,E,True
C,3310,0,C,False
A,3311,0,A,False
C,3312,0,C,False
A,3313,0,A,False
C,3314,0,C,False
A,3315,0,A,False
C,3316,0,C,False
B,3317,0,B,False
E,3318,0,E,True
A,3319,0,A,False
A,3320,0,A,False
A,3321,0,A,False
D,3322,0,D,False
E,3323,0,E,True
A,3324,0,A,False
C,3325,0,C,False
A,3326,0,A,False
D,3327,0,D,False
E,3328,0,E,True
C,3329,0,C,False
A,3330,0,A,False
A,3331,0,A,False
C,3332,0,C,False
A,3333,0,A,False
C,3334,0,C,False
B,3335,0,B,False
E,3336,0,E,True
C,3337,0,C,False
B,3338,0,B,False
E,3339,0,E,True
C,3340,0,C,False
A,3341,0,A,False
C,3342,0,C,False
A,3343,0,A,False
C,3344,0,C,False
A,3345,0,A,False
C,3346,0,C,False
B,3347,0,B,False
C,3348,0,C,False
A,3349,0,A,False
D,3350,0,D,False
D,3351,0,D,False
D,3352,0,D,False
E,3353,0,E,True
C,3354,0,C,False
A,3355,0,A,False
D,3356,0,D,False
E,3357,0,E,True
C,3358,0,C,False
B,3359,0,B,False
C,3360,0,C,False
A,3361,0,A,False
C,3362,0,C,False
A,3363,0,A,False
D,3364,0,D,False
E,3365,0,E,True
C,3366,0,C,False
B,3367,0,B,False
E,3368,0,E,True
C,3369,0,C,False
A,3370,0,A,False
D,3371,0,D,False
E,3372,0,E,True
C,3373,0,C,False
A,3374,0,A,False
C,3375,0,C,False
B,3376,0,B,False
C,3377,0,C,False
A,3378,0,A,False
C,3379,0,C,False
A,3380,0,A,False
D,3381,0,D,False
E,3382,0,E,True
C,3383,0,C,False
A,3384,0,A,False
C,3385,0,C,False
B,3386,0,B,False
E,3387,0,E,True
A,3388,0,A,False
A,3389,0,A,False
C,3390,0,C,False
B,3391,0,B,False
E,3392,0,E,True
C,3393,0,C,False
A,3394,0,A,False
D,3395,0,D,False
D,3396,0,D,False
D,3397,0,D,False
E,3398,0,E,True
C,3399,0,C,False
B,3400,0,B,False
C,3401,0,C,False
A,3402,0,A,False
D,3403,0,D,False
E,3404,0,E,True
C,3405,0,C,False
A,3406,0,A,False
D,3407,0,D,False
E,3408,0,E,True
C,3409,0,C,False
A,3410,0,A,False
D,3411,0,D,False
E,3412,0,E,True
C,3413,0,C,False
B,3414,0,B,False
C,3415,0,C,False
A,3416,0,A,False
C,3417,0,C,False
B,3418,0,B,False
E,3419,0,E,True
C,3420,0,C,False
A,3421,0,A,False
C,3422,0,C,False
A,3423,0,A,False
D,3424,0,D,False
D,3425,0,D,False
E,3426,0,E,True
C,3427,0,C,False
A,3428,0,A,False
A,3429,0,A,False
C,3430,0,C,False
A,3431,0,A,False
C,3432,0,C,False
A,3433,0,A,False
C,3434,0,C,False
A,3435,0,A,False
D,3436,0,D,False
D,3437,0,D,False
E,3438,0,E,True
A,3439,0,A,False
C,3440,0,C,False
A,3441,0,A,False
C,3442,0,C,False
B,3443,0,B,False
C,3444,0,C,False
A,3445,0,A,False
C,3446,0,C,False
A,3447,0,A,False
C,3448,0,C,False
B,3449,0,B,False
E,3450,0,E,True
C,3451,0,C,False
A,3452,0,A,False
D,3453,0,D,False
E,3454,0,E,True
C,3455,0,C,False
A,3456,0,A,False
C,3457,0,C,False
B,3458,0,B,False
E,3459,0,E,True
C,3460,0,C,False
A,3461,0,A,False
C,3462,0,C,False
B,3463,0,B,False
E,3464,0,E,True
A,3465,0,A,False
A,3466,0,A,False
C,3467,0,C,False
B,3468,0,B,False
C,3469,0,C,False
A,3470,0,A,False
D,3471,0,D,False
E,3472,0,E,True
C,3473,0,C,False
A,3474,0,A,False
D,3475,0,D,False
D,3476,0,D,False
D,3477,0,D,False
D,3478,0,D,False
E,3479,0,E,True
C,3480,0,C,False
A,3481,0,A,False
D,3482,0,D,False
E,3483,0,E,True
C,3484,0,C,False
A,3485,0,A,False
D,3486,0,D,False
E,3487,0,E,True
A,3488,0,A,False
D,3489,0,D,False
E,3490,0,E,True
C,3491,0,C,False
A,3492,0,A,False
A,3493,0,A,False
C,3494,0,C,False
B,3495,0,B,False
E,3496,0,E,True
C,3497,0,C,False
A,3498,0,A,False
C,3499,0,C,False
A,3500,0,A,False
C,3501,0,C,False
B,3502,0,B,False
E,3503,0,E,True
C,3504,0,C,False
B,3505,0,B,False
C,3506,0,C,False
A,3507,0,A,False
D,3508,0,D,False
E,3509,0,E,True
C,3510,0,C,False
B,3511,0,B,False
C,3512,0,C,False
A,3513,0,A,False
C,3514,0,C,False
B,3515,0,B,False
E,3516,0,E,True
C,3517,0,C,False
A,3518,0,A,False
D,3519,0,D,False
E,3520,0,E,True
C,3521,0,C,False
A,3522,0,A,False
D,3523,0,D,False
E,3524,0,E,True
C,3525,0,C,False
A,3526,0,A,False
D,3527,0,D,False
D,3528,0,D,False
D,3529,0,D,False
E,3530,0,E,True
C,3531,0,C,False
B,3532,0,B,False
E,3533,0,E,True
C,3534,0,C,False
A,3535,0,A,False
D,3536,0,D,False
E,3537,0,E,True
C,3538,0,C,False
B,3539,0,B,False
E,3540,0,E,True
C,3541,0,C,False
A,3542,0,A,False
D,3543,0,D,False
D,3544,0,D,False
D,3545,0,D,False
D,3546,0,D,False
E,3547,0,E,True
C,3548,0,C,False
A,3549,0,A,False
C,3550,0,C,False
A,3551,0,A,False
A,3552,0,A,False
D,3553,0,D,False
D,3554,0,D,False
E,3555,0,E,True
A,3556,0,A,False
D,3557,0,D,False
E,3558,0,E,True
C,3559,0,C,False
A,3560,0,A,False
D,3561,0,D,False
D,3562,0,D,False
E,3563,0,E,True
C,3564,0,C,False
A,3565,0,A,False
C,3566,0,C,False
B,3567,0,B,False
E,3568,0,E,True
C,3569,0,C,False
A,3570,0,A,False
D,3571,0,D,False
E,3572,0,E,True
A,3573,0,A,False
C,3574,0,C,False
A,3575,0,A,False
D,3576,0,D,False
D,3577,0,D,False
D,3578,0,D,False
E,3579,0,E,True
C,3580,0,C,False
B,3581,0,B,False
C,3582,0,C,False
B,3583,0,B,False
C,3584,0,C,False
B,3585,0,B,False
E,3586,0,E,True
A,3587,0,A,False
C,3588,0,C,False
A,3589,0,A,False
D,3590,0,D,False
D,3591,0,D,False
E,3592,0,E,True
C,3593,0,C,False
A,3594,0,A,False
C,3595,0,C,False
A,3596,0,A,False
C,3597,0,C,False
A,3598,0,A,False
C,3599,0,C,False
B,3600,0,B,False
E,3601,0,E,True
C,3602,0,C,False
A,3603,0,A,False
D,3604,0,D,False
E,3605,0,E,True
C,3606,0,C,False
A,3607,0,A,False
A,3608,0,A,False
C,3609,0,C,False
A,3610,0,A,False
D,3611,0,D,False
E,3612,0,E,True
A,3613,0,A,False
D,3614,0,D,False
E,3615,0,E,True
C,3616,0,C,False
B,3617,0,B,False
C,3618,0,C,False
A,3619,0,A,False
C,3620,0,C,False
A,3621,0,A,False
C,3622,0,C,False
B,3623,0,B,False
E,3624,0,E,True
A,3625,0,A,False
A,3626,0,A,False
C,3627,0,C,False
A,3628,0,A,False
D,3629,0,D,False
D,3630,0,D,False
E,3631,0,E,True
C,3632,0,C,False
A,3633,0,A,False
D,3634,0,D,False
E,3635,0,E,True
C,3636,0,C,False
A,3637,0,A,False
C,3638,0,C,False
A,3639,0,A,False
D,3640,0,D,False
D,3641,0,D,False
E,3642,0,E,True
C,3643,0,C,False
A,3644,0,A,False
A,3645,0,A,False
C,3646,0,C,False
B,3647,0,B,False
C,3648,0,C,False
A,3649,0,A,False
D,3650,0,D,False
D,3651,0,D,False
E,3652,0,E,True
C,3653,0,C,False
A,3654,0,A,False
C,3655,0,C,False
A,3656,0,A,False
C,3657,0,C,False
A,3658,0,A,False
C,3659,0,C,False
A,3660,0,A,False
D,3661,0,D,False
E,3662,0,E,True
A,3663,0,A,False
C,3664,0,C,False
A,3665,0,A,False
D,3666,0,D,False
E,3667,0,E,True
A,3668,0,A,False
C,3669,0,C,False
B,3670,0,B,False
C,3671,0,C,False
A,3672,0,A,False
C,3673,0,C,False
A,3674,0,A,False
D,3675,0,D,False
E,3676,0,E,True
A,3677,0,A,False
D,3678,0,D,False
E,3679,0,E,True
A,3680,0,A,False
D,3681,0,D,False
E,3682,0,E,True
A,3683,0,A,False
D,3684,0,D,False
D,3685,0,D,False
E,3686,0,E,True
C,3687,0,C,False
B,3688,0,B,False
E,3689,0,E,True
C,3690,0,C,False
A,3691,0,A,False
C,3692,0,C,False
B,3693,0,B,False
E,3694,0,E,True
C,3695,0,C,False
A,3696,0,A,False
C,3697,0,C,False
B,3698,0,B,False
C,3699,0,C,False
A,3700,0,A,False
D,3701,0,D,False
D,3702,0,D,False
E,3703,0,E,True
A,3704,0,A,False
D,3705,0,D,False
E,3706,0,E,True
A,3707,0,A,False
C,3708,0,C,False
A,3709,0,A,False
C,3710,0,C,False
A,3711,0,A,False
D,3712,0,D,False
E,3713,0,E,True
C,3714,0,C,False
B,3715,0,B,False
E,3716,0,E,True
C,3717,0,C,False
A,3718,0,A,False
C,3719,0,C,False
A,3720,0,A,False
D,3721,0,D,False
E,3722,0,E,True
A,3723,0,A,False
D,3724,0,D,False
E,3725,0,E,True
C,3726,0,C,False
A,3727,0,A,False
C,3728,0,C,False
A,3729,0,A,False
C,3730,0,C,False
A,3731,0,A,False
D,3732,0,D,False
D,3733,0,D,False
D,3734,0,D,False
E,3735,0,E,True
C,3736,0,C,False
A,3737,0,A,False
C,3738,0,C,False
A,3739,0,A,False
D,3740,0,D,False
E,3741,0,E,True
C,3742,0,C,False
B,3743,0,B,False
C,3744,0,C,False
A,3745,0,A,False
C,3746,0,C,False
B,3747,0,B,False
E,3748,0,E,True
C,3749,0,C,False
B,3750,0,B,False
C,3751,0,C,False
A,3752,0,A,False
C,3753,0,C,False
B,3754,0,B,False
E,3755,0,E,True
C,3756,0,C,False
B,3757,0,B,False
C,3758,0,C,False
A,3759,0,A,False
A,3760,0,A,False
D,3761,0,D,False
D,3762,0,D,False
D,3763,0,D,False
E,3764,0,E,True
C,3765,0,C,False
B,3766,0,B,False
E,3767,0,E,True
A,3768,0,A,False
C,3769,0,C,False
B,3770,0,B,False
E,3771,0,E,True
A,3772,0,A,False
C,3773,0,C,False
A,3774,0,A,False
C,3775,0,C,False
A,3776,0,A,False
C,3777,0,C,False
A,3778,0,A,False
D,3779,0,D,False
E,3780,0,E,True
C,3781,0,C,False
A,3782,0,A,False
A,3783,0,A,False
D,3784,0,D,False
E,3785,0,E,True
C,3786,0,C,False
A,3787,0,A,False
C,3788,0,C,False
A,3789,0,A,False
C,3790,0,C,False
A,3791,0,A,False
D,3792,0,D,False
E,3793,0,E,True
C,3794,0,C,False
B,3795,0,B,False
E,3796,0,E,True
C,3797,0,C,False
B,3798,0,B,False
C,3799,0,C,False
A,3800,0,A,False
D,3801,0,D,False
D,3802,0,D,False
E,3803,0,E,True
C,3804,0,C,False
A,3805,0,A,False
C,3806,0,C,False
A,3807,0,A,False
D,3808,0,D,False
E,3809,0,E,True
C,3810,0,C,False
A,3811,0,A,False
C,3812,0,C,False
B,3813,0,B,False
E,3814,0,E,True
C,3815,0,C,False
A,3816,0,A,False
C,3817,0,C,False
A,3818,0,A,False
C,3819,0,C,False
B,3820,0,B,False
E,3821,0,E,True
C,3822,0,C,False
B,3823,0,B,False
E,3824,0,E,True
C,3825,0,C,False
A,3826,0,A,False
C,3827,0,C,False
A,3828,0,A,False
D,3829,0,D,False
E,3830,0,E,True
C,3831,0,C,False
A,3832,0,A,False
C,3833,0,C,False
A,3834,0,A,False
A,3835,0,A,False
A,3836,0,A,False
C,3837,0,C,False
B,3838,0,B,False
E,3839,0,E,True
C,3840,0,C,False
A,3841,0,A,False
A,3842,0,A,False
C,3843,0,C,False
A,3844,0,A,False
C,3845,0,C,False
A,3846,0,A,False
C,3847,0,C,False
A,3848,0,A,False
C,3849,0,C,False
B,3850,0,B,False
E,3851,0,E,True
C,3852,0,C,False
A,3853,0,A,False
D,3854,0,D,False
D,3855,0,D,False
D,3856,0,D,False
D,3857,0,D,False
D,3858,0,D,False
E,3859,0,E,True
C,3860,0,C,False
A,3861,0,A,False
D,3862,0,D,False
E,3863,0,E,True
A,3864,0,A,False
C,3865,0,C,False
B,3866,0,B,False
C,3867,0,C,False
A,3868,0,A,False
A,3869,0,A,False
C,3870,0,C,False
A,3871,0,A,False
D,3872,0,D,False
E,3873,0,E,True
C,3874,0,C,False
A,3875,0,A,False
D,3876,0,D,False
E,3877,0,E,True
C,3878,0,C,False
A,3879,0,A,False
C,3880,0,C,False
A,3881,0,A,False
A,3882,0,A,False
C,3883,0,C,False
B,3884,0,B,False
C,3885,0,C,False
A,3886,0,A,False
A,3887,0,A,False
D,3888,0,D,False
E,3889,0,E,True
C,3890,0,C,False
A,3891,0,A,False
D,3892,0,D,False
E,3893,0,E,True
C,3894,0,C,False
A,3895,0,A,False
D,3896,0,D,False
E,3897,0,E,True
A,3898,0,A,False
